point_id,direction,status,gcs_uri,latitude,longitude,street_bearing,heading,pano_id
0018,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0018_backward_40.9722797_29.0648954_304.6.jpg,40.9722797,29.0648954,124.58,304.58,JSKhAtQB4-JvY7RHXg0Xew
0018,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0018_left_40.9722797_29.0648954_34.6.jpg,40.9722797,29.0648954,124.58,34.579999999999984,JSKhAtQB4-JvY7RHXg0Xew
0019,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0019_forward_40.9721778_29.0650913_125.5.jpg,40.9721778,29.0650913,125.53,125.53,MbaZyw73DkBJrbiSAbRA2g
0019,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0019_right_40.9721778_29.0650913_215.5.jpg,40.9721778,29.0650913,125.53,215.53,MbaZyw73DkBJrbiSAbRA2g
0019,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0019_backward_40.9721778_29.0650913_305.5.jpg,40.9721778,29.0650913,125.53,305.53,MbaZyw73DkBJrbiSAbRA2g
0019,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0019_left_40.9721778_29.0650913_35.5.jpg,40.9721778,29.0650913,125.53,35.52999999999997,MbaZyw73DkBJrbiSAbRA2g
0020,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0020_forward_40.9720734_29.0652849_126.4.jpg,40.9720734,29.0652849,126.4,126.4,AStguYrgVmVJKWPgO8qoyA
0020,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0020_right_40.9720734_29.0652849_216.4.jpg,40.9720734,29.0652849,126.4,216.4,AStguYrgVmVJKWPgO8qoyA
0020,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0020_backward_40.9720734_29.0652849_306.4.jpg,40.9720734,29.0652849,126.4,306.4,AStguYrgVmVJKWPgO8qoyA
0020,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0020_left_40.9720734_29.0652849_36.4.jpg,40.9720734,29.0652849,126.4,36.39999999999998,AStguYrgVmVJKWPgO8qoyA
