segment_id,point_id,point_type,direction,status,gcs_uri,latitude,longitude,pano_id,pano_lat,pano_lng,street_bearing,heading
7,0044,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/007-0044_forward_40.749533_-73.9953945_27.8.jpg,40.749533,-73.9953945,mUU-jtTgmWTtlBMux5Ezpg,40.74953425054603,-73.99539931369468,27.84,27.84
7,0044,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/007-0044_backward_40.749533_-73.9953945_207.8.jpg,40.749533,-73.9953945,mUU-jtTgmWTtlBMux5Ezpg,40.74953425054603,-73.99539931369468,27.84,207.84
7,0045,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/007-0045_forward_40.7496742_-73.9952961_27.8.jpg,40.7496742,-73.9952961,5G90anRnrH7uHTktKixipQ,40.74966356031022,-73.9952570099496,27.84,27.84
7,0045,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/007-0045_backward_40.7496742_-73.9952961_207.8.jpg,40.7496742,-73.9952961,5G90anRnrH7uHTktKixipQ,40.74966356031022,-73.9952570099496,27.84,207.84
8,0046,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/008-0046_forward_40.748435_-73.996192_29.5.jpg,40.748435,-73.996192,CAoSF0NJSE0wb2dLRUlDQWdJQ0U3NXlxdEFF,40.7484699089344,-73.99625026457178,29.54,29.54
8,0046,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/008-0046_backward_40.748435_-73.996192_209.5.jpg,40.748435,-73.996192,CAoSF0NJSE0wb2dLRUlDQWdJQ0U3NXlxdEFF,40.7484699089344,-73.99625026457178,29.54,209.54
8,0047,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/008-0047_forward_40.7486699_-73.9960163_29.6.jpg,40.7486699,-73.9960163,MmKtBuWH8PElmwJUJ1nuBw,40.74870199238813,-73.99600547087094,29.62,29.62
8,0047,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/008-0047_backward_40.7486699_-73.9960163_209.6.jpg,40.7486699,-73.9960163,MmKtBuWH8PElmwJUJ1nuBw,40.74870199238813,-73.99600547087094,29.62,209.62
8,0048,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/008-0048_forward_40.7489046_-73.9958402_29.2.jpg,40.7489046,-73.9958402,CAoSFkNJSE0wb2dLRUlDQWdJQ3VfcnFRQ1E.,40.7488787973936,-73.99583922617934,29.18,29.18
8,0048,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/008-0048_backward_40.7489046_-73.9958402_209.2.jpg,40.7489046,-73.9958402,CAoSFkNJSE0wb2dLRUlDQWdJQ3VfcnFRQ1E.,40.7488787973936,-73.99583922617934,29.18,209.18
8,0049,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/008-0049_forward_40.749056_-73.9957286_29.2.jpg,40.749056,-73.9957286,X9wiGjU3dCg2VhRy83tgLg,40.74902410386635,-73.995769823013,29.18,29.18
8,0049,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/008-0049_backward_40.749056_-73.9957286_209.2.jpg,40.749056,-73.9957286,X9wiGjU3dCg2VhRy83tgLg,40.74902410386635,-73.995769823013,29.18,209.18
9,0050,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0050_forward_40.7472363_-73.9933621_299.3.jpg,40.7472363,-73.9933621,CAoSF0NJSE0wb2dLRUlDQWdJQ0V6LTZfOGdF,40.74724962681063,-73.99340821735191,299.3,299.3
9,0050,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0050_backward_40.7472363_-73.9933621_119.3.jpg,40.7472363,-73.9933621,CAoSF0NJSE0wb2dLRUlDQWdJQ0V6LTZfOGdF,40.74724962681063,-73.99340821735191,299.3,119.30000000000001
9,0051,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0051_forward_40.7473681_-73.9936722_298.9.jpg,40.7473681,-73.9936722,4NYJZcvoUj2bKZMTggGq_w,40.74738617453779,-73.99370062869787,298.89,298.89
9,0051,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0051_backward_40.7473681_-73.9936722_118.9.jpg,40.7473681,-73.9936722,4NYJZcvoUj2bKZMTggGq_w,40.74738617453779,-73.99370062869787,298.89,118.88999999999999
9,0052,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0052_forward_40.7474983_-73.9939836_298.9.jpg,40.7474983,-73.9939836,lH_1kSvjbIUW3C9BJp7uIQ,40.74749327925434,-73.99394811541318,298.89,298.89
9,0052,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0052_backward_40.7474983_-73.9939836_118.9.jpg,40.7474983,-73.9939836,lH_1kSvjbIUW3C9BJp7uIQ,40.74749327925434,-73.99394811541318,298.89,118.88999999999999
9,0053,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0053_forward_40.7476285_-73.994295_298.9.jpg,40.7476285,-73.994295,ryKCxrp4L_EvXwByzKd4zw,40.74762493251325,-73.99425227256198,298.89,298.89
9,0053,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0053_backward_40.7476285_-73.994295_118.9.jpg,40.7476285,-73.994295,ryKCxrp4L_EvXwByzKd4zw,40.74762493251325,-73.99425227256198,298.89,118.88999999999999
9,0054,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0054_forward_40.7477586_-73.9946064_298.9.jpg,40.7477586,-73.9946064,Yu2zkerpe9CA_YXoZP9lIw,40.74775785020172,-73.99456163001614,298.89,298.89
9,0054,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0054_backward_40.7477586_-73.9946064_118.9.jpg,40.7477586,-73.9946064,Yu2zkerpe9CA_YXoZP9lIw,40.74775785020172,-73.99456163001614,298.89,118.88999999999999
9,0055,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0055_forward_40.7478888_-73.9949178_298.9.jpg,40.7478888,-73.9949178,9M1OC3yF9ueoi-OZgUdAVA,40.74790841236737,-73.99492469846112,298.89,298.89
9,0055,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0055_backward_40.7478888_-73.9949178_118.9.jpg,40.7478888,-73.9949178,9M1OC3yF9ueoi-OZgUdAVA,40.74790841236737,-73.99492469846112,298.89,118.88999999999999
9,0056,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0056_forward_40.748019_-73.9952292_299.2.jpg,40.748019,-73.9952292,Mtj8OiSaCeinaegULN3WoQ,40.74804144796816,-73.99524553239024,299.24,299.24
9,0056,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0056_backward_40.748019_-73.9952292_119.2.jpg,40.748019,-73.9952292,Mtj8OiSaCeinaegULN3WoQ,40.74804144796816,-73.99524553239024,299.24,119.24000000000001
9,0057,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0057_forward_40.7481506_-73.9955396_299.8.jpg,40.7481506,-73.9955396,_sgdfbxpXRUSdQCH-Fs5Yg,40.74817355677211,-73.99556143402664,299.84,299.84
9,0057,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0057_backward_40.7481506_-73.9955396_119.8.jpg,40.7481506,-73.9955396,_sgdfbxpXRUSdQCH-Fs5Yg,40.74817355677211,-73.99556143402664,299.84,119.83999999999997
9,0058,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0058_forward_40.7482846_-73.9958481_300.0.jpg,40.7482846,-73.9958481,VLMjw5gW3aqCMpHUa2e_dg,40.74830521751932,-73.99587312073982,299.97,299.97
9,0058,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0058_backward_40.7482846_-73.9958481_120.0.jpg,40.7482846,-73.9958481,VLMjw5gW3aqCMpHUa2e_dg,40.74830521751932,-73.99587312073982,299.97,119.97000000000003
9,0059,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0059_forward_40.7484192_-73.9961562_300.2.jpg,40.7484192,-73.9961562,P5HPFTkkKhlyyLny4idspg,40.74839839495682,-73.99608410976057,300.2,300.2
9,0059,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0059_backward_40.7484192_-73.9961562_120.2.jpg,40.7484192,-73.9961562,P5HPFTkkKhlyyLny4idspg,40.74839839495682,-73.99608410976057,300.2,120.19999999999999
9,0060,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0060_forward_40.748435_-73.996192_300.2.jpg,40.748435,-73.996192,CAoSF0NJSE0wb2dLRUlDQWdJQ0U3NXlxdEFF,40.7484699089344,-73.99625026457178,300.2,300.2
9,0060,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/009-0060_backward_40.748435_-73.996192_120.2.jpg,40.748435,-73.996192,CAoSF0NJSE0wb2dLRUlDQWdJQ0U3NXlxdEFF,40.7484699089344,-73.99625026457178,300.2,120.19999999999999
10,0061,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0061_forward_40.744186_-73.991871_299.1.jpg,40.744186,-73.991871,NyoIMgq4bR8smRgb69A5nQ,40.74417778906287,-73.99187782539877,299.1,299.1
10,0061,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0061_backward_40.744186_-73.991871_119.1.jpg,40.744186,-73.991871,NyoIMgq4bR8smRgb69A5nQ,40.74417778906287,-73.99187782539877,299.1,119.10000000000002
10,0062,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0062_forward_40.7443171_-73.9921817_299.1.jpg,40.7443171,-73.9921817,dl0-eltl9YFJgkq9tsbtUw,40.74432472786583,-73.99217221181536,299.11,299.11
10,0062,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0062_backward_40.7443171_-73.9921817_119.1.jpg,40.7443171,-73.9921817,dl0-eltl9YFJgkq9tsbtUw,40.74432472786583,-73.99217221181536,299.11,119.11000000000001
10,0063,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0063_forward_40.7444481_-73.9924925_299.1.jpg,40.7444481,-73.9924925,OauZXYPG3RYW00MRDiLGoQ,40.7444601533865,-73.99249439539582,299.11,299.11
10,0063,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0063_backward_40.7444481_-73.9924925_119.1.jpg,40.7444481,-73.9924925,OauZXYPG3RYW00MRDiLGoQ,40.7444601533865,-73.99249439539582,299.11,119.11000000000001
10,0064,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0064_forward_40.7445792_-73.9928032_299.1.jpg,40.7445792,-73.9928032,CAoSF0NJSE0wb2dLRUlDQWdJRG1wWnZoNXdF,40.74456995167614,-73.99278474573471,299.11,299.11
10,0064,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0064_backward_40.7445792_-73.9928032_119.1.jpg,40.7445792,-73.9928032,CAoSF0NJSE0wb2dLRUlDQWdJRG1wWnZoNXdF,40.74456995167614,-73.99278474573471,299.11,119.11000000000001
10,0065,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0065_forward_40.7447102_-73.9931139_299.1.jpg,40.7447102,-73.9931139,jKTqxX6YMyiVFa10Df_Ldg,40.74472750534986,-73.99313006299909,299.11,299.11
10,0065,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0065_backward_40.7447102_-73.9931139_119.1.jpg,40.7447102,-73.9931139,jKTqxX6YMyiVFa10Df_Ldg,40.74472750534986,-73.99313006299909,299.11,119.11000000000001
10,0066,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0066_forward_40.7448413_-73.9934246_299.1.jpg,40.7448413,-73.9934246,ZYlQkaL0_P9c1JXAyIWYRg,40.74486036572317,-73.99344587845185,299.11,299.11
10,0066,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0066_backward_40.7448413_-73.9934246_119.1.jpg,40.7448413,-73.9934246,ZYlQkaL0_P9c1JXAyIWYRg,40.74486036572317,-73.99344587845185,299.11,119.11000000000001
10,0067,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0067_forward_40.7449724_-73.9937354_299.1.jpg,40.7449724,-73.9937354,7nzlSNrD8Ofn2MdmMn1G0w,40.74499313689596,-73.99376160371534,299.1,299.1
10,0067,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0067_backward_40.7449724_-73.9937354_119.1.jpg,40.7449724,-73.9937354,7nzlSNrD8Ofn2MdmMn1G0w,40.74499313689596,-73.99376160371534,299.1,119.10000000000002
10,0068,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0068_forward_40.7451034_-73.9940461_299.1.jpg,40.7451034,-73.9940461,XGVBYK5oDcZGDrOMkR61bg,40.74512374949469,-73.99407221732699,299.1,299.1
10,0068,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0068_backward_40.7451034_-73.9940461_119.1.jpg,40.7451034,-73.9940461,XGVBYK5oDcZGDrOMkR61bg,40.74512374949469,-73.99407221732699,299.1,119.10000000000002
10,0069,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0069_forward_40.7452345_-73.9943568_299.1.jpg,40.7452345,-73.9943568,bSqIturg7Y36kqHgJHmPFg,40.74526707875759,-73.9944129591628,299.1,299.1
10,0069,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0069_backward_40.7452345_-73.9943568_119.1.jpg,40.7452345,-73.9943568,bSqIturg7Y36kqHgJHmPFg,40.74526707875759,-73.9944129591628,299.1,119.10000000000002
10,0070,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0070_forward_40.7453655_-73.9946676_299.1.jpg,40.7453655,-73.9946676,4bAGzrufY6qDRx7rfjmmog,40.74535386428784,-73.99462296343472,299.1,299.1
10,0070,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0070_backward_40.7453655_-73.9946676_119.1.jpg,40.7453655,-73.9946676,4bAGzrufY6qDRx7rfjmmog,40.74535386428784,-73.99462296343472,299.1,119.10000000000002
10,0071,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0071_forward_40.745383_-73.994709_299.1.jpg,40.745383,-73.994709,CAoSF0NJSE0wb2dLRUlDQWdJQ0U3N1NNckFF,40.7453530948146,-73.99473872572537,299.1,299.1
10,0071,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/010-0071_backward_40.745383_-73.994709_119.1.jpg,40.745383,-73.994709,CAoSF0NJSE0wb2dLRUlDQWdJQ0U3N1NNckFF,40.7453530948146,-73.99473872572537,299.1,119.10000000000002
11,0072,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/011-0072_forward_40.744186_-73.991871_29.1.jpg,40.744186,-73.991871,NyoIMgq4bR8smRgb69A5nQ,40.74417778906287,-73.99187782539877,29.05,29.05
11,0072,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/011-0072_backward_40.744186_-73.991871_209.1.jpg,40.744186,-73.991871,NyoIMgq4bR8smRgb69A5nQ,40.74417778906287,-73.99187782539877,29.05,209.05
11,0073,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/011-0073_forward_40.744422_-73.991698_29.0.jpg,40.744422,-73.991698,9z4URJ--mLrBawQJXY3nXA,40.74444552129915,-73.99168019259515,29.04,29.04
11,0073,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/011-0073_backward_40.744422_-73.991698_209.0.jpg,40.744422,-73.991698,9z4URJ--mLrBawQJXY3nXA,40.74444552129915,-73.99168019259515,29.04,209.04
11,0074,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/011-0074_forward_40.7446581_-73.991525_28.8.jpg,40.7446581,-73.991525,fP1wKmYvf0jKUNU7J5G7zQ,40.74469461841232,-73.99149789319057,28.79,28.79
11,0074,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/011-0074_backward_40.7446581_-73.991525_208.8.jpg,40.7446581,-73.991525,fP1wKmYvf0jKUNU7J5G7zQ,40.74469461841232,-73.99149789319057,28.79,208.79
11,0075,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/011-0075_forward_40.7448186_-73.9914085_28.8.jpg,40.7448186,-73.9914085,CAoSF0NJSE0wb2dLRUlDQWdJQ0JnOER4a3dF,40.74480206200882,-73.99143046119771,28.79,28.79
11,0075,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/011-0075_backward_40.7448186_-73.9914085_208.8.jpg,40.7448186,-73.9914085,CAoSF0NJSE0wb2dLRUlDQWdJQ0JnOER4a3dF,40.74480206200882,-73.99143046119771,28.79,208.79
12,0076,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/012-0076_forward_40.7448186_-73.9914085_28.9.jpg,40.7448186,-73.9914085,CAoSF0NJSE0wb2dLRUlDQWdJQ0JnOER4a3dF,40.74480206200882,-73.99143046119771,28.9,28.9
12,0076,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/012-0076_backward_40.7448186_-73.9914085_208.9.jpg,40.7448186,-73.9914085,CAoSF0NJSE0wb2dLRUlDQWdJQ0JnOER4a3dF,40.74480206200882,-73.99143046119771,28.9,208.9
12,0077,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/012-0077_forward_40.745055_-73.9912363_28.9.jpg,40.745055,-73.9912363,CAoSFkNJSE0wb2dLRUlDQWdJQ0JnOER4ZlE.,40.7450660120719,-73.99122108112203,28.88,28.88
12,0077,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/012-0077_backward_40.745055_-73.9912363_208.9.jpg,40.745055,-73.9912363,CAoSFkNJSE0wb2dLRUlDQWdJQ0JnOER4ZlE.,40.7450660120719,-73.99122108112203,28.88,208.88
12,0078,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/012-0078_forward_40.7452914_-73.9910641_29.3.jpg,40.7452914,-73.9910641,2IZztK9sExR7m8pj-byOJg,40.74525456362358,-73.99109563230766,29.33,29.33
12,0078,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/012-0078_backward_40.7452914_-73.9910641_209.3.jpg,40.7452914,-73.9910641,2IZztK9sExR7m8pj-byOJg,40.74525456362358,-73.99109563230766,29.33,209.32999999999998
12,0079,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/012-0079_forward_40.745421_-73.990968_29.3.jpg,40.745421,-73.990968,oAWoj85IFgY0l0Szm4MYog,40.74541316698947,-73.99098228891951,29.33,29.33
12,0079,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/012-0079_backward_40.745421_-73.990968_209.3.jpg,40.745421,-73.990968,oAWoj85IFgY0l0Szm4MYog,40.74541316698947,-73.99098228891951,29.33,209.32999999999998
13,0080,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0080_forward_40.7448186_-73.9914085_299.1.jpg,40.7448186,-73.9914085,CAoSF0NJSE0wb2dLRUlDQWdJQ0JnOER4a3dF,40.74480206200882,-73.99143046119771,299.15,299.15
13,0080,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0080_backward_40.7448186_-73.9914085_119.1.jpg,40.7448186,-73.9914085,CAoSF0NJSE0wb2dLRUlDQWdJQ0JnOER4a3dF,40.74480206200882,-73.99143046119771,299.15,119.14999999999998
13,0081,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0081_forward_40.7449498_-73.9917191_298.9.jpg,40.7449498,-73.9917191,Otns6jKkbsNRA48iBkM0HQ,40.7449391107509,-73.99168808356399,298.94,298.94
13,0081,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0081_backward_40.7449498_-73.9917191_118.9.jpg,40.7449498,-73.9917191,Otns6jKkbsNRA48iBkM0HQ,40.7449391107509,-73.99168808356399,298.94,118.94
13,0082,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0082_forward_40.7450802_-73.9920303_299.1.jpg,40.7450802,-73.9920303,7A1D68xVCwOZZtNw9Gyegg,40.74507182238314,-73.99200282535183,299.11,299.11
13,0082,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0082_backward_40.7450802_-73.9920303_119.1.jpg,40.7450802,-73.9920303,7A1D68xVCwOZZtNw9Gyegg,40.74507182238314,-73.99200282535183,299.11,119.11000000000001
13,0083,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0083_forward_40.7452113_-73.992341_299.1.jpg,40.7452113,-73.992341,e9g73re8RkVfltbMn2o82Q,40.74520203469741,-73.99231164841605,299.11,299.11
13,0083,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0083_backward_40.7452113_-73.992341_119.1.jpg,40.7452113,-73.992341,e9g73re8RkVfltbMn2o82Q,40.74520203469741,-73.99231164841605,299.11,119.11000000000001
13,0084,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0084_forward_40.7453424_-73.9926518_299.1.jpg,40.7453424,-73.9926518,4uAeRSJKVpno5kPxH17euw,40.74533526108216,-73.99262737554692,299.11,299.11
13,0084,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0084_backward_40.7453424_-73.9926518_119.1.jpg,40.7453424,-73.9926518,4uAeRSJKVpno5kPxH17euw,40.74533526108216,-73.99262737554692,299.11,119.11000000000001
13,0085,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0085_forward_40.7454735_-73.9929625_299.1.jpg,40.7454735,-73.9929625,odUeUWuyDKZBSgSJloRAHw,40.74546710293835,-73.99294238480192,299.11,299.11
13,0085,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0085_backward_40.7454735_-73.9929625_119.1.jpg,40.7454735,-73.9929625,odUeUWuyDKZBSgSJloRAHw,40.74546710293835,-73.99294238480192,299.11,119.11000000000001
13,0086,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0086_forward_40.7456045_-73.9932732_299.1.jpg,40.7456045,-73.9932732,w547sfBcun_5aXWdUjo7yQ,40.7455989936667,-73.99325721420075,299.11,299.11
13,0086,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0086_backward_40.7456045_-73.9932732_119.1.jpg,40.7456045,-73.9932732,w547sfBcun_5aXWdUjo7yQ,40.7455989936667,-73.99325721420075,299.11,119.11000000000001
13,0087,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0087_forward_40.7457356_-73.9935839_299.1.jpg,40.7457356,-73.9935839,iiMvk-j7IS5EjBunx60nIQ,40.74572704200601,-73.99357419514394,299.11,299.11
13,0087,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0087_backward_40.7457356_-73.9935839_119.1.jpg,40.7457356,-73.9935839,iiMvk-j7IS5EjBunx60nIQ,40.74572704200601,-73.99357419514394,299.11,119.11000000000001
13,0088,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0088_forward_40.7458667_-73.9938946_299.1.jpg,40.7458667,-73.9938946,ippQkvmR4I4FHwIl04orpA,40.74585720858494,-73.99389601769276,299.1,299.1
13,0088,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0088_backward_40.7458667_-73.9938946_119.1.jpg,40.7458667,-73.9938946,ippQkvmR4I4FHwIl04orpA,40.74585720858494,-73.99389601769276,299.1,119.10000000000002
13,0089,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0089_forward_40.7459977_-73.9942054_299.1.jpg,40.7459977,-73.9942054,CAoSFkNJSE0wb2dLRUlDQWdJQ0V6X0xnTkE.,40.74602279088727,-73.99420761744477,299.08,299.08
13,0089,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0089_backward_40.7459977_-73.9942054_119.1.jpg,40.7459977,-73.9942054,CAoSFkNJSE0wb2dLRUlDQWdJQ0V6X0xnTkE.,40.74602279088727,-73.99420761744477,299.08,119.07999999999998
13,0090,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0090_forward_40.7460176_-73.9942525_299.1.jpg,40.7460176,-73.9942525,ItwpkwXnizdhjxemPCkX4w,40.74600955712912,-73.99426473653864,299.08,299.08
13,0090,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/013-0090_backward_40.7460176_-73.9942525_119.1.jpg,40.7460176,-73.9942525,ItwpkwXnizdhjxemPCkX4w,40.74600955712912,-73.99426473653864,299.08,119.07999999999998
14,0091,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T000250Z/014-0091_forward_40.745421_-73.990968_299.1.jpg,40.745421,-73.990968,oAWoj85IFgY0l0Szm4MYog,40.74541316698947,-73.99098228891951,299.05,299.05
