segment_id,point_id,point_type,direction,status,gcs_uri,latitude,longitude,pano_id,pano_lat,pano_lng,street_bearing,heading
1,0007,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0007_backward_40.9717181_29.0659367_125.6.jpg,40.9717181,29.0659367,8FwELFLcGIhXoKDmKe_5mA,40.97167854949949,29.06596035355201,305.59,125.58999999999997
1,0008,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0008_forward_40.9718749_29.0656465_305.9.jpg,40.9718749,29.0656465,3_1TXi90a-JR2SyDlP2GTA,40.97183999090267,29.06565922704473,305.91,305.91
1,0008,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0008_backward_40.9718749_29.0656465_125.9.jpg,40.9718749,29.0656465,3_1TXi90a-JR2SyDlP2GTA,40.97183999090267,29.06565922704473,305.91,125.91000000000003
1,0009,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0009_forward_40.972033_29.0653574_305.6.jpg,40.972033,29.0653574,oFhjEDOWH7eGBhtee5VAmQ,40.9719981435555,29.06536413669507,305.61,305.61
1,0009,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0009_backward_40.972033_29.0653574_125.6.jpg,40.972033,29.0653574,oFhjEDOWH7eGBhtee5VAmQ,40.9719981435555,29.06536413669507,305.61,125.61000000000001
1,0010,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0010_forward_40.9721899_29.0650674_305.3.jpg,40.9721899,29.0650674,AsNdvUQCSk63miBnMpA_Ow,40.97215588776266,29.06506975598213,305.28,305.28
1,0010,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0010_backward_40.9721899_29.0650674_125.3.jpg,40.9721899,29.0650674,AsNdvUQCSk63miBnMpA_Ow,40.97215588776266,29.06506975598213,305.28,125.27999999999997
1,0011,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0011_forward_40.9723454_29.0647761_306.1.jpg,40.9723454,29.0647761,1oQfFualcxu8DGO4SCVLjw,40.97232796472102,29.06477058079145,306.09,306.09
1,0011,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0011_backward_40.9723454_29.0647761_126.1.jpg,40.9723454,29.0647761,1oQfFualcxu8DGO4SCVLjw,40.97232796472102,29.06477058079145,306.09,126.08999999999997
1,0012,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0012_forward_40.9724914_29.0645109_306.1.jpg,40.9724914,29.0645109,arDy2d8YGZiyas_dNSZTSg,40.97250593654166,29.06446385902999,306.09,306.09
1,0012,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/001-0012_backward_40.9724914_29.0645109_126.1.jpg,40.9724914,29.0645109,arDy2d8YGZiyas_dNSZTSg,40.97250593654166,29.06446385902999,306.09,126.08999999999997
2,0013,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0013_forward_40.9724914_29.0645109_34.0.jpg,40.9724914,29.0645109,arDy2d8YGZiyas_dNSZTSg,40.97250593654166,29.06446385902999,34.04,34.04
2,0013,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0013_backward_40.9724914_29.0645109_214.0.jpg,40.9724914,29.0645109,arDy2d8YGZiyas_dNSZTSg,40.97250593654166,29.06446385902999,34.04,214.04
2,0014,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0014_forward_40.972715_29.064711_34.2.jpg,40.972715,29.064711,3p-vFFKmqcFIU3-QlXlA_A,40.97273103050368,29.06467763217805,34.16,34.16
2,0014,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0014_backward_40.972715_29.064711_214.2.jpg,40.972715,29.064711,3p-vFFKmqcFIU3-QlXlA_A,40.97273103050368,29.06467763217805,34.16,214.16
2,0015,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0015_forward_40.9729383_29.0649116_34.6.jpg,40.9729383,29.0649116,3eY_1a_oWWUhTCftM-AhCA,40.9729528506668,29.06488838664129,34.62,34.62
2,0015,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0015_backward_40.9729383_29.0649116_214.6.jpg,40.9729383,29.0649116,3eY_1a_oWWUhTCftM-AhCA,40.9729528506668,29.06488838664129,34.62,214.62
2,0016,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0016_forward_40.9731603_29.0651146_34.6.jpg,40.9731603,29.0651146,2l_H42bGyvMftcyY_wmeIw,40.97317522965971,29.06509967346894,34.62,34.62
2,0016,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0016_backward_40.9731603_29.0651146_214.6.jpg,40.9731603,29.0651146,2l_H42bGyvMftcyY_wmeIw,40.97317522965971,29.06509967346894,34.62,214.62
2,0017,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0017_forward_40.973189_29.0651409_34.6.jpg,40.973189,29.0651409,2l_H42bGyvMftcyY_wmeIw,40.97317522965971,29.06509967346894,34.62,34.62
2,0017,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/002-0017_backward_40.973189_29.0651409_214.6.jpg,40.973189,29.0651409,2l_H42bGyvMftcyY_wmeIw,40.97317522965971,29.06509967346894,34.62,214.62
3,0018,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0018_forward_40.9697715_29.0676053_34.2.jpg,40.9697715,29.0676053,-gP8Cos0LOZ2R0VUnUECVw,40.96972939680204,29.06759434510228,34.19,34.19
3,0018,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0018_backward_40.9697715_29.0676053_214.2.jpg,40.9697715,29.0676053,-gP8Cos0LOZ2R0VUnUECVw,40.96972939680204,29.06759434510228,34.19,214.19
3,0019,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0019_forward_40.9699947_29.0678061_34.2.jpg,40.9699947,29.0678061,bN4UYkpeKH3S7IGoTb3myQ,40.97003899151662,29.06780358637219,34.19,34.19
3,0019,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0019_backward_40.9699947_29.0678061_214.2.jpg,40.9699947,29.0678061,bN4UYkpeKH3S7IGoTb3myQ,40.97003899151662,29.06780358637219,34.19,214.19
3,0020,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0020_forward_40.9702179_29.0680069_34.2.jpg,40.9702179,29.0680069,PHlwwdKUQ9TSx3AcOiqFHw,40.97020376450335,29.06796435662258,34.19,34.19
3,0020,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0020_backward_40.9702179_29.0680069_214.2.jpg,40.9702179,29.0680069,PHlwwdKUQ9TSx3AcOiqFHw,40.97020376450335,29.06796435662258,34.19,214.19
3,0021,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0021_forward_40.9704411_29.0682077_34.2.jpg,40.9704411,29.0682077,0Pe4-mV3Zcu-VZfEbGYsyA,40.97043613431976,29.06819126343524,34.19,34.19
3,0021,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0021_backward_40.9704411_29.0682077_214.2.jpg,40.9704411,29.0682077,0Pe4-mV3Zcu-VZfEbGYsyA,40.97043613431976,29.06819126343524,34.19,214.19
3,0022,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0022_forward_40.9706643_29.0684085_34.2.jpg,40.9706643,29.0684085,uo0WB-UUnXgoQ6GqhOruag,40.97066051533157,29.06841018025142,34.19,34.19
3,0022,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0022_backward_40.9706643_29.0684085_214.2.jpg,40.9706643,29.0684085,uo0WB-UUnXgoQ6GqhOruag,40.97066051533157,29.06841018025142,34.19,214.19
3,0023,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0023_forward_40.9708875_29.0686093_34.2.jpg,40.9708875,29.0686093,3alVezB9jdVDpP9-vtoaSw,40.97088286105614,29.06862723250223,34.19,34.19
3,0023,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0023_backward_40.9708875_29.0686093_214.2.jpg,40.9708875,29.0686093,3alVezB9jdVDpP9-vtoaSw,40.97088286105614,29.06862723250223,34.19,214.19
3,0024,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0024_forward_40.9711107_29.0688101_34.2.jpg,40.9711107,29.0688101,pFTiOg31ZDfDDPrIu9hzow,40.97112115855509,29.06885981984734,34.19,34.19
3,0024,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0024_backward_40.9711107_29.0688101_214.2.jpg,40.9711107,29.0688101,pFTiOg31ZDfDDPrIu9hzow,40.97112115855509,29.06885981984734,34.19,214.19
3,0025,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0025_forward_40.9712133_29.0689024_34.2.jpg,40.9712133,29.0689024,G_E_AsZJSQmVyV0oNUGbGw,40.97122056000153,29.06883762641369,34.19,34.19
3,0025,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/003-0025_backward_40.9712133_29.0689024_214.2.jpg,40.9712133,29.0689024,G_E_AsZJSQmVyV0oNUGbGw,40.97122056000153,29.06883762641369,34.19,214.19
4,0026,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/004-0026_forward_40.9712133_29.0689024_304.3.jpg,40.9712133,29.0689024,G_E_AsZJSQmVyV0oNUGbGw,40.97122056000153,29.06883762641369,304.27,304.27
4,0026,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/004-0026_backward_40.9712133_29.0689024_124.3.jpg,40.9712133,29.0689024,G_E_AsZJSQmVyV0oNUGbGw,40.97122056000153,29.06883762641369,304.27,124.26999999999998
4,0027,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/004-0027_forward_40.971365_29.0686075_304.3.jpg,40.971365,29.0686075,rUH4ckEQso_2Eclmcn2c4w,40.97133421150496,29.06861817756788,304.27,304.27
4,0027,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/004-0027_backward_40.971365_29.0686075_124.3.jpg,40.971365,29.0686075,rUH4ckEQso_2Eclmcn2c4w,40.97133421150496,29.06861817756788,304.27,124.26999999999998
4,0028,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/004-0028_forward_40.9715167_29.0683126_304.3.jpg,40.9715167,29.0683126,vLC2FvoyKZqsJU82TJmSoQ,40.97148540923294,29.0683262888079,304.27,304.27
4,0028,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/004-0028_backward_40.9715167_29.0683126_124.3.jpg,40.9715167,29.0683126,vLC2FvoyKZqsJU82TJmSoQ,40.97148540923294,29.0683262888079,304.27,124.26999999999998
4,0029,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/004-0029_forward_40.971654_29.0680457_304.3.jpg,40.971654,29.0680457,rbb35DL6o9msQZ9t9qrylQ,40.9716758676181,29.06802640981028,304.27,304.27
4,0029,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/004-0029_backward_40.971654_29.0680457_124.3.jpg,40.971654,29.0680457,rbb35DL6o9msQZ9t9qrylQ,40.9716758676181,29.06802640981028,304.27,124.26999999999998
5,0030,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/005-0030_forward_40.9707596_29.0697843_304.3.jpg,40.9707596,29.0697843,Lg4eNCISKPQbMJzAbhzRIw,40.97071967087123,29.06981804045829,304.27,304.27
5,0030,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/005-0030_backward_40.9707596_29.0697843_124.3.jpg,40.9707596,29.0697843,Lg4eNCISKPQbMJzAbhzRIw,40.97071967087123,29.06981804045829,304.27,124.26999999999998
5,0031,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/005-0031_forward_40.9709113_29.0694894_304.3.jpg,40.9709113,29.0694894,kyymCPnTqNas7jGrnI6bnA,40.97087372499401,29.06951141761979,304.27,304.27
5,0031,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/005-0031_backward_40.9709113_29.0694894_124.3.jpg,40.9709113,29.0694894,kyymCPnTqNas7jGrnI6bnA,40.97087372499401,29.06951141761979,304.27,124.26999999999998
5,0032,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/005-0032_forward_40.971063_29.0691945_304.3.jpg,40.971063,29.0691945,yoKRdxVYj5at2l296QkqmA,40.9710649913339,29.06913768136328,304.27,304.27
5,0032,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/005-0032_backward_40.971063_29.0691945_124.3.jpg,40.971063,29.0691945,yoKRdxVYj5at2l296QkqmA,40.9710649913339,29.06913768136328,304.27,124.26999999999998
5,0033,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/005-0033_forward_40.9712133_29.0689024_304.3.jpg,40.9712133,29.0689024,G_E_AsZJSQmVyV0oNUGbGw,40.97122056000153,29.06883762641369,304.27,304.27
5,0033,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/005-0033_backward_40.9712133_29.0689024_124.3.jpg,40.9712133,29.0689024,G_E_AsZJSQmVyV0oNUGbGw,40.97122056000153,29.06883762641369,304.27,124.26999999999998
6,0034,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/006-0034_forward_40.9726198_29.0618044_33.1.jpg,40.9726198,29.0618044,Lo1z8Tdd-ZgeYEsRDMwkPQ,40.97260170654332,29.06182158754126,33.09,33.09
6,0034,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/006-0034_backward_40.9726198_29.0618044_213.1.jpg,40.9726198,29.0618044,Lo1z8Tdd-ZgeYEsRDMwkPQ,40.97260170654332,29.06182158754126,33.09,213.09
6,0035,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/006-0035_forward_40.9727307_29.0619001_33.1.jpg,40.9727307,29.0619001,eAhfGpoHyqgwDOdMQcP2OA,40.9727412226862,29.06193921811208,33.09,33.09
6,0035,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/006-0035_backward_40.9727307_29.0619001_213.1.jpg,40.9727307,29.0619001,eAhfGpoHyqgwDOdMQcP2OA,40.9727412226862,29.06193921811208,33.09,213.09
7,0036,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/007-0036_forward_40.9693581_29.0684932_301.7.jpg,40.9693581,29.0684932,19BebhifjPxCHqEkXqDKeQ,40.96941061151269,29.06848803502068,301.66,301.66
7,0036,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/007-0036_backward_40.9693581_29.0684932_121.7.jpg,40.9693581,29.0684932,19BebhifjPxCHqEkXqDKeQ,40.96941061151269,29.06848803502068,301.66,121.66000000000003
7,0037,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/007-0037_forward_40.9694995_29.0681895_301.7.jpg,40.9694995,29.0681895,5yau036MOk4uBsixyQGAMQ,40.96947769228442,29.06811678193262,301.66,301.66
7,0037,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/007-0037_backward_40.9694995_29.0681895_121.7.jpg,40.9694995,29.0681895,5yau036MOk4uBsixyQGAMQ,40.96947769228442,29.06811678193262,301.66,121.66000000000003
7,0038,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/007-0038_forward_40.9696409_29.0678858_301.7.jpg,40.9696409,29.0678858,P5HMPwzQKdLLIqYRundPIw,40.96962884785798,29.06780474043865,301.66,301.66
7,0038,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/007-0038_backward_40.9696409_29.0678858_121.7.jpg,40.9696409,29.0678858,P5HMPwzQKdLLIqYRundPIw,40.96962884785798,29.06780474043865,301.66,121.66000000000003
7,0039,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/007-0039_forward_40.9697715_29.0676053_301.7.jpg,40.9697715,29.0676053,-gP8Cos0LOZ2R0VUnUECVw,40.96972939680204,29.06759434510228,301.66,301.66
7,0039,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/007-0039_backward_40.9697715_29.0676053_121.7.jpg,40.9697715,29.0676053,-gP8Cos0LOZ2R0VUnUECVw,40.96972939680204,29.06759434510228,301.66,121.66000000000003
8,0040,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/008-0040_forward_40.9697715_29.0676053_301.6.jpg,40.9697715,29.0676053,-gP8Cos0LOZ2R0VUnUECVw,40.96972939680204,29.06759434510228,301.65,301.65
8,0040,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/008-0040_backward_40.9697715_29.0676053_121.6.jpg,40.9697715,29.0676053,-gP8Cos0LOZ2R0VUnUECVw,40.96972939680204,29.06759434510228,301.65,121.64999999999998
8,0041,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/008-0041_forward_40.9699129_29.0673016_301.6.jpg,40.9699129,29.0673016,lvdNRI0dRmMTxwPFmtZ8Lw,40.9698781765092,29.06729632893293,301.65,301.65
8,0041,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/008-0041_backward_40.9699129_29.0673016_121.6.jpg,40.9699129,29.0673016,lvdNRI0dRmMTxwPFmtZ8Lw,40.9698781765092,29.06729632893293,301.65,121.64999999999998
8,0042,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/008-0042_forward_40.9700543_29.0669979_301.6.jpg,40.9700543,29.0669979,MmcfbCGhcJzKgMslpgpptA,40.97002365862988,29.06700772231106,301.65,301.65
8,0042,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/008-0042_backward_40.9700543_29.0669979_121.6.jpg,40.9700543,29.0669979,MmcfbCGhcJzKgMslpgpptA,40.97002365862988,29.06700772231106,301.65,121.64999999999998
8,0043,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/008-0043_forward_40.9701952_29.0666951_301.6.jpg,40.9701952,29.0666951,7nsZjg8drxIFC0spv_w_Aw,40.97022684120452,29.06670118259728,301.65,301.65
8,0043,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/008-0043_backward_40.9701952_29.0666951_121.6.jpg,40.9701952,29.0666951,7nsZjg8drxIFC0spv_w_Aw,40.97022684120452,29.06670118259728,301.65,121.64999999999998
9,0044,junction,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0044_forward_40.9701952_29.0666951_303.7.jpg,40.9701952,29.0666951,7nsZjg8drxIFC0spv_w_Aw,40.97022684120452,29.06670118259728,303.74,303.74
9,0044,junction,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0044_backward_40.9701952_29.0666951_123.7.jpg,40.9701952,29.0666951,7nsZjg8drxIFC0spv_w_Aw,40.97022684120452,29.06670118259728,303.74,123.74000000000001
9,0045,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0045_forward_40.9703448_29.0663984_303.7.jpg,40.9703448,29.0663984,R_gp9yrhi2A7Jbp8gZ1EkA,40.97033878400232,29.06637919538836,303.74,303.74
9,0045,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0045_backward_40.9703448_29.0663984_123.7.jpg,40.9703448,29.0663984,R_gp9yrhi2A7Jbp8gZ1EkA,40.97033878400232,29.06637919538836,303.74,123.74000000000001
9,0046,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0046_forward_40.9704945_29.0661016_303.7.jpg,40.9704945,29.0661016,BEe4A_Vku6OmnCIy2SFftw,40.97049495036234,29.06607025747707,303.74,303.74
9,0046,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0046_backward_40.9704945_29.0661016_123.7.jpg,40.9704945,29.0661016,BEe4A_Vku6OmnCIy2SFftw,40.97049495036234,29.06607025747707,303.74,123.74000000000001
9,0047,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0047_forward_40.9706441_29.0658049_303.7.jpg,40.9706441,29.0658049,BBx4LEITGPqNNz_ldRHUpw,40.97065780039917,29.06575759036778,303.74,303.74
9,0047,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0047_backward_40.9706441_29.0658049_123.7.jpg,40.9706441,29.0658049,BBx4LEITGPqNNz_ldRHUpw,40.97065780039917,29.06575759036778,303.74,123.74000000000001
9,0048,street,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0048_forward_40.9707938_29.0655081_303.7.jpg,40.9707938,29.0655081,MjH2W65DO1spLJBXzixwBQ,40.97077236930711,29.06554275342496,303.74,303.74
9,0048,street,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260329T023321Z/009-0048_backward_40.9707938_29.0655081_123.7.jpg,40.9707938,29.0655081,MjH2W65DO1spLJBXzixwBQ,40.97077236930711,29.06554275342496,303.74,123.74000000000001
